study_hours,sleep_hours,screen_time_hours,workout_done,mood_score,deep_work_sessions,streak_days,goal_difficulty,task_completion_rate,stress_level,breaks_taken,weekend_recovery_score,consistency_label,burnout_label,growth_score
2.9,5.2,7.5,0,4,0,13,3,0.11,5,3,7,0,0,29
0.3,8.6,5.3,1,2,5,13,3,0.37,3,0,1,0,0,48
5.2,5.2,7.7,0,7,2,18,5,0.83,8,0,4,0,2,81
1.1,6.8,6.4,0,4,5,4,5,0.61,4,3,9,1,0,44
1.5,6.6,7.5,0,5,2,2,3,0.93,9,3,2,0,1,30
1.2,5.2,4.0,0,6,2,16,1,0.48,10,3,7,0,2,47
1.8,8.7,3.5,1,4,1,30,1,0.17,4,4,9,0,0,61
3.6,6.1,6.7,0,5,3,30,1,0.46,4,5,4,0,0,87
1.5,5.1,5.0,0,2,1,8,5,0.83,10,4,5,0,2,36
0.6,8.6,3.0,1,6,4,14,4,0.76,3,3,6,1,0,59
2.7,6.5,1.9,0,2,4,16,2,0.85,1,3,6,1,0,82
4.8,4.3,7.9,0,2,3,14,1,0.37,7,1,1,0,1,69
2.4,9.0,2.2,0,5,5,5,3,0.61,9,1,10,0,1,64
3.7,5.3,6.3,0,1,1,22,3,0.35,2,1,4,0,0,62
4.7,8.4,6.6,0,2,4,11,4,0.41,9,5,8,0,1,73
2.6,4.5,1.7,0,7,0,26,1,0.74,6,3,9,0,1,71
0.3,6.1,4.2,0,2,5,14,5,0.42,8,0,10,0,1,53
5.5,8.9,9.2,0,1,0,16,3,0.34,3,3,4,0,0,56
3.2,7.0,2.3,0,8,3,18,4,0.52,10,2,6,0,1,76
4.3,4.7,6.3,0,3,2,18,4,0.42,2,0,10,0,0,69
2.6,4.4,9.1,0,3,3,25,2,0.78,7,3,9,0,1,73
3.5,8.6,8.6,1,2,5,0,4,0.16,5,2,6,0,0,44
1.4,5.5,6.0,0,8,2,29,1,0.72,3,1,8,0,0,69
4.1,7.4,6.6,0,6,4,22,4,0.89,10,5,2,0,1,94
1.8,7.7,4.3,0,6,5,24,4,0.45,7,5,6,0,1,80
2.2,8.6,9.7,0,5,2,7,5,0.24,6,0,9,0,1,25
2.3,8.7,5.9,1,4,2,23,4,0.13,9,3,2,0,1,55
0.8,7.1,2.0,1,10,2,24,1,0.13,6,2,1,0,1,53
0.0,8.9,3.0,1,10,5,8,2,0.89,4,1,10,1,0,53
5.5,7.2,5.3,1,5,5,8,3,0.95,1,5,1,1,0,94
5.8,7.3,1.6,0,1,0,28,4,0.23,1,4,2,0,0,89
1.9,8.6,7.5,0,10,3,21,5,0.89,5,1,6,1,0,67
0.0,6.1,2.6,0,3,4,19,2,0.15,9,2,5,0,1,50
0.1,5.7,7.6,1,8,2,22,2,0.76,2,5,2,0,0,45
4.0,5.1,3.2,0,3,1,16,4,0.25,8,4,3,0,2,60
0.4,4.4,3.8,1,6,5,2,5,0.22,4,2,8,0,0,33
5.9,6.1,2.4,1,6,1,11,2,0.23,5,2,3,0,0,69
3.1,6.8,1.2,1,10,0,9,2,0.43,4,3,7,0,0,44
2.0,5.0,8.5,1,7,5,30,5,0.47,5,5,1,0,0,83
4.0,6.7,7.5,1,3,2,20,5,0.24,7,2,9,0,1,63
2.9,8.7,7.8,1,7,0,9,1,0.56,3,1,4,0,0,32
1.3,5.2,7.6,1,6,4,25,3,0.62,10,4,2,0,2,69
1.5,5.3,4.8,0,5,0,24,2,0.25,9,5,1,0,2,43
1.0,8.8,3.5,1,5,2,22,2,0.26,1,2,3,0,0,51
2.7,5.5,6.0,1,3,4,11,2,0.52,5,1,1,0,0,60
5.1,5.8,7.5,1,7,0,21,2,0.39,8,3,8,0,2,65
5.3,5.2,9.9,1,5,3,12,4,0.53,7,3,2,0,1,69
0.6,9.0,4.9,0,5,4,0,2,0.9,2,5,1,1,0,37
3.1,5.4,4.4,0,9,2,6,2,0.39,5,0,1,0,0,44
5.6,9.0,7.5,1,10,3,8,1,0.95,1,2,4,1,0,78
5.0,8.8,4.5,0,9,0,27,3,0.95,5,5,2,1,0,90
0.9,5.2,2.2,0,2,2,4,3,0.53,9,2,10,0,2,31
5.8,8.3,7.2,1,1,0,0,3,0.81,10,5,6,0,1,48
5.8,7.3,1.6,1,5,4,4,2,0.95,4,0,4,1,0,92
5.3,7.0,1.7,1,10,0,14,2,0.54,5,5,2,0,0,70
3.7,6.5,2.8,1,2,5,27,5,0.45,8,5,4,0,1,100
0.4,6.2,2.1,1,8,3,26,1,0.3,5,0,9,0,0,62
2.4,7.7,4.6,1,2,0,14,2,0.76,5,1,10,1,0,46
5.4,7.4,5.7,0,10,3,27,2,0.23,9,5,8,0,1,94
0.7,5.6,9.1,0,7,2,6,5,0.46,7,4,10,0,1,17
2.8,7.8,7.8,0,2,3,7,1,0.68,10,1,9,0,1,48
5.0,8.9,2.2,0,1,5,27,2,0.36,3,2,3,0,0,100
5.9,8.5,7.4,0,3,4,21,5,0.59,3,5,4,0,0,99
3.9,5.8,7.7,1,5,1,3,3,0.79,9,1,10,0,2,42
4.6,5.4,5.9,0,7,5,29,1,0.28,5,1,2,0,0,100
1.8,5.1,1.3,1,4,4,18,1,0.52,2,4,4,0,0,73
4.2,6.5,8.7,1,10,1,8,2,0.89,6,4,9,1,1,52
3.2,8.6,4.2,1,7,2,22,3,0.96,6,1,6,1,1,81
0.4,6.3,7.0,1,6,1,27,1,0.1,2,5,8,0,0,37
5.0,5.5,8.0,0,6,3,28,1,0.52,9,4,10,0,2,94
0.5,9.0,7.5,1,8,3,15,4,0.46,6,0,7,0,1,38
4.1,4.2,7.6,0,2,3,0,3,0.46,4,5,1,0,0,44
5.5,8.0,7.3,0,1,3,21,5,0.75,2,0,6,1,0,93
1.6,4.4,8.8,0,8,2,18,4,0.31,4,3,9,0,0,40
5.9,4.6,1.7,1,8,1,22,3,0.49,5,5,8,0,0,92
1.1,7.0,9.8,1,6,0,11,5,0.68,7,2,1,0,1,19
5.3,6.0,1.6,0,7,5,26,5,0.99,4,2,8,0,0,100
0.4,8.8,9.0,0,8,4,24,2,0.63,1,3,10,1,0,57
5.5,4.9,3.6,0,4,3,27,3,0.77,8,5,8,0,2,100
4.2,4.5,2.8,1,5,1,19,4,0.3,6,5,7,0,1,68
1.7,6.2,3.5,0,7,4,10,5,0.85,7,0,1,0,1,62
4.4,7.1,4.6,0,2,2,17,2,0.44,5,2,8,0,0,72
1.4,7.0,4.2,1,5,4,15,5,0.64,8,5,3,0,1,62
1.5,8.0,1.3,0,2,4,15,2,0.16,8,4,10,0,1,59
3.9,8.5,9.6,0,6,5,11,4,0.11,9,1,10,0,1,60
3.7,5.6,4.5,1,2,2,6,2,0.4,10,2,4,0,2,49
0.5,4.1,2.8,1,9,3,24,4,0.58,1,4,9,0,0,63
2.2,7.8,8.2,1,10,2,27,5,0.8,8,5,5,0,1,69
4.1,6.9,2.7,1,5,1,25,2,0.98,9,2,6,0,1,90
5.5,5.3,5.2,1,2,1,28,5,0.3,7,0,10,0,1,87
1.6,5.6,3.9,1,6,4,16,4,0.47,7,1,8,0,1,62
4.8,6.7,4.6,1,4,0,29,1,0.65,5,3,3,1,0,85
0.7,6.3,7.2,0,6,4,13,5,0.26,7,2,9,0,1,39
4.5,6.2,2.2,0,7,5,19,5,0.33,6,1,3,0,1,96
2.5,6.3,8.3,1,3,5,20,4,0.11,10,3,5,0,1,65
4.8,7.8,1.3,1,6,5,3,5,0.71,6,1,10,1,1,84
0.9,8.0,4.5,1,5,4,10,1,0.17,2,1,10,0,0,40
5.9,8.2,9.1,0,5,5,26,5,0.79,6,2,8,1,1,100
2.4,6.6,5.5,0,7,0,23,1,0.77,9,5,5,0,1,58
2.0,5.1,6.3,0,4,4,10,5,0.54,6,4,10,0,1,53
1.9,5.4,2.5,0,4,3,7,2,0.48,3,2,1,0,0,48
4.1,7.6,9.2,1,1,3,16,2,0.33,4,4,3,0,0,62
5.1,4.6,9.1,0,4,3,13,3,0.78,2,2,7,0,0,75
5.3,4.7,3.9,1,7,5,17,3,0.86,3,4,8,0,0,100
3.5,4.5,8.3,1,7,4,30,4,0.42,5,1,7,0,0,88
0.8,5.6,7.2,0,1,1,13,5,0.32,1,2,4,0,0,23
3.4,4.8,6.3,1,9,4,23,4,0.64,7,4,10,0,1,85
1.1,8.7,5.9,0,4,4,29,4,0.81,6,4,7,1,1,80
2.7,4.7,9.0,1,5,4,4,5,0.83,1,5,6,0,0,50
3.4,7.1,9.4,0,6,3,2,5,0.48,7,0,2,0,1,39
3.5,4.7,3.7,0,2,2,0,4,0.23,9,5,6,0,2,37
4.3,5.5,8.6,1,5,5,5,2,0.6,1,2,2,0,0,66
4.9,8.4,9.1,1,8,3,8,2,0.65,4,4,7,1,0,64
1.5,6.2,2.2,1,10,2,12,2,0.4,2,1,6,0,0,45
1.5,5.5,8.4,1,10,1,30,2,0.18,3,2,6,0,0,49
5.0,5.9,1.7,1,10,4,28,2,0.37,6,0,9,0,1,100
4.9,8.8,4.1,1,5,4,5,3,0.64,10,0,9,0,1,75
5.5,7.8,3.0,1,7,4,17,2,0.76,2,3,5,1,0,100
2.3,4.8,8.2,0,9,0,6,3,0.93,10,0,4,0,2,29
1.5,5.6,9.7,0,1,1,2,2,0.33,7,4,5,0,1,8
2.0,8.2,6.5,1,1,2,15,5,0.24,8,3,5,0,1,42
2.5,7.7,7.3,0,1,0,18,1,0.35,9,1,2,0,1,39
5.8,6.3,5.8,0,5,0,10,2,0.64,9,5,2,0,1,62
5.5,4.2,7.1,0,4,1,7,5,0.44,6,2,6,0,1,55
3.3,6.8,8.2,0,6,1,9,1,0.92,10,5,2,0,1,47
4.4,8.9,3.0,1,7,4,30,5,0.11,2,5,8,0,0,100
4.0,4.4,6.4,0,6,4,16,4,0.41,3,3,6,0,0,75
2.3,8.7,5.0,0,8,4,5,5,0.95,8,5,3,0,1,58
1.1,4.8,9.4,1,6,1,23,4,0.66,4,0,2,0,0,43
0.6,8.7,7.7,0,1,1,3,4,0.11,8,1,8,0,1,2
2.4,7.8,4.4,0,6,3,11,5,0.54,3,3,8,0,0,55
1.6,6.6,2.4,0,3,0,13,5,0.92,1,1,3,1,0,45
5.5,6.7,8.5,0,5,3,5,4,0.16,8,2,7,0,1,55
0.5,6.7,2.3,0,5,3,7,3,0.92,9,2,6,0,1,46
4.6,5.8,7.9,0,5,5,25,3,0.33,6,1,4,0,1,95
5.3,5.4,8.2,1,1,5,4,5,0.36,8,0,5,0,2,69
4.7,7.9,9.2,0,4,4,4,5,0.94,9,1,2,0,1,68
0.6,8.3,7.0,1,6,0,4,3,0.33,3,3,9,0,0,3
4.1,6.0,9.1,1,6,4,23,3,0.19,6,3,9,0,1,76
1.7,8.1,1.5,0,10,1,17,3,0.57,2,3,1,0,0,53
3.9,4.6,7.0,1,6,1,9,1,0.26,1,1,9,0,0,41
0.5,6.6,8.6,0,1,5,9,4,0.21,9,4,5,0,1,34
3.0,5.9,4.1,1,1,5,21,1,0.34,2,3,2,0,0,84
3.4,5.5,7.7,0,4,3,8,4,0.89,9,5,10,0,2,59
3.8,6.6,7.4,1,6,2,30,1,0.93,5,3,8,1,0,91
5.8,5.8,3.6,1,5,1,19,3,0.24,4,0,10,0,0,78
5.6,6.6,3.8,1,1,1,22,3,0.34,2,3,7,0,0,83
0.3,8.3,2.5,0,6,0,18,4,0.21,9,3,1,0,1,28
5.7,8.0,3.2,0,6,4,8,3,0.24,8,4,2,0,1,79
2.1,8.8,5.2,0,1,1,27,3,0.11,7,1,2,0,1,55
0.5,5.4,6.5,1,2,4,22,2,0.84,7,5,9,0,1,64
1.0,7.1,9.8,0,3,2,16,3,0.85,1,1,5,1,0,41
4.4,4.3,2.3,0,5,0,7,2,0.14,9,3,3,0,2,43
4.6,7.6,7.9,0,7,1,28,2,0.73,10,4,7,0,1,83
5.1,5.6,2.7,0,4,1,11,1,0.83,3,5,7,0,0,74
1.4,6.7,4.7,0,10,5,24,4,0.63,5,1,8,1,0,80
0.1,7.9,6.4,1,3,4,25,4,0.38,3,3,3,0,0,57
0.7,6.2,2.5,1,4,1,10,2,0.36,6,5,6,0,1,28
2.7,7.6,8.5,0,3,1,4,2,0.7,9,4,9,0,1,30
0.5,8.5,9.2,0,2,4,30,5,0.21,6,3,3,0,1,58
3.8,8.1,9.2,0,1,0,15,3,0.81,8,4,4,0,1,50
6.0,4.9,1.7,1,9,5,8,3,0.5,5,2,4,0,0,96
2.1,5.7,8.2,1,2,5,18,1,0.51,9,4,2,0,2,67
4.5,4.5,3.3,1,8,0,21,3,0.87,6,1,7,0,1,78
2.8,6.3,2.8,1,3,1,16,1,0.43,7,2,3,0,1,55
1.0,6.2,1.1,0,10,4,4,2,0.97,2,4,9,1,0,55
3.8,8.5,2.1,1,4,5,28,1,0.85,5,1,6,1,0,100
0.1,8.5,8.9,0,4,4,26,2,0.27,10,3,5,0,1,51
1.7,5.3,4.9,1,2,4,4,1,0.79,5,2,1,0,0,49
4.5,7.8,5.2,0,8,1,23,1,0.81,8,2,2,0,1,82
4.5,8.0,6.2,1,8,4,12,2,0.98,6,3,3,1,1,85
2.8,8.3,2.3,0,3,2,12,3,0.39,1,4,5,0,0,55
5.7,6.0,1.5,1,8,4,8,1,0.57,10,2,8,0,1,90
3.4,4.5,7.2,1,2,1,5,5,0.87,1,0,2,0,0,43
2.2,6.9,7.7,0,10,1,30,5,0.4,4,3,2,0,0,61
2.1,6.8,2.9,0,1,5,17,4,0.32,6,0,10,0,1,72
0.9,8.6,6.3,1,4,5,15,5,0.68,1,0,6,1,0,60
3.1,8.7,2.6,1,5,3,10,1,0.27,2,5,7,0,0,57
4.0,7.5,7.0,1,1,2,28,5,0.17,7,0,8,0,1,75
4.0,6.5,8.7,0,5,0,27,1,0.44,2,4,6,0,0,63
1.5,6.0,6.2,1,10,5,30,1,0.13,6,5,2,0,1,77
4.3,6.0,5.3,0,5,4,6,3,0.62,4,1,7,0,0,69
2.5,5.7,8.1,1,4,4,30,1,0.99,9,2,3,0,2,92
1.6,5.8,3.3,1,4,3,18,3,0.77,10,4,7,0,2,66
5.6,5.6,9.6,0,10,2,7,3,0.19,10,2,8,0,2,51
1.8,4.2,8.6,0,8,2,9,1,0.79,2,4,1,0,0,38
5.4,8.3,3.4,1,1,3,24,2,0.55,3,4,5,0,0,100
3.7,4.1,6.4,0,5,0,1,4,0.41,5,3,4,0,0,26
3.9,8.0,7.9,1,5,1,29,3,0.82,1,0,4,1,0,81
1.6,5.1,5.4,1,6,4,1,2,0.11,4,1,3,0,0,29
2.0,6.9,5.5,1,10,1,28,2,0.5,9,2,9,0,1,63
2.6,7.8,6.8,0,2,1,13,5,0.39,6,2,1,0,1,40
4.4,8.4,2.0,1,4,1,17,2,0.45,6,5,10,0,1,71
5.1,4.9,2.6,1,8,0,25,5,0.42,10,1,8,0,2,81
3.9,7.9,1.4,0,6,4,19,3,0.86,4,2,5,1,0,98
4.9,7.1,1.4,0,6,5,15,3,0.57,3,0,9,0,0,100
0.2,5.2,7.7,0,1,1,14,2,0.47,2,4,1,0,0,22
0.7,9.0,3.7,0,3,0,27,3,0.95,2,5,3,1,0,57
5.0,6.0,3.8,0,4,5,4,3,0.77,6,3,4,0,1,83
4.4,6.0,7.8,0,6,1,11,2,0.1,6,2,6,0,1,44
1.5,6.6,1.8,0,7,1,14,5,0.74,7,4,1,0,1,50
2.0,5.9,8.2,0,5,1,11,1,0.13,1,4,6,0,0,24
2.8,8.2,8.3,0,2,0,20,2,0.76,6,3,9,1,1,50
1.7,8.9,2.7,0,10,5,21,1,0.19,4,5,9,0,0,73
1.1,4.3,2.7,0,6,4,1,2,0.23,8,1,5,0,2,33
1.2,6.3,4.0,1,3,0,26,3,0.75,1,4,10,1,0,55
1.1,6.3,9.6,0,2,2,6,3,0.38,10,3,1,0,1,18
2.1,4.3,4.8,0,8,5,12,3,0.11,4,0,7,0,0,57
5.2,6.0,6.6,1,3,5,29,4,0.99,5,3,7,0,0,100
2.6,5.6,3.2,1,8,3,18,4,0.77,8,2,6,0,2,74
5.0,5.7,5.5,0,8,5,0,2,0.97,9,1,10,0,2,78
4.2,8.1,2.3,1,8,2,7,3,0.75,7,4,2,0,1,66
0.3,6.7,9.2,0,8,2,19,3,0.97,3,4,10,1,0,43
1.9,7.4,1.3,1,4,0,15,3,0.21,3,2,2,0,0,39
0.3,4.4,3.1,0,1,4,29,1,0.25,1,1,10,0,0,68
1.5,7.6,7.4,1,10,1,15,5,0.85,4,2,6,1,0,42
2.2,8.1,5.3,1,10,2,18,1,0.11,2,0,9,0,0,48
5.8,6.6,2.8,1,9,4,26,2,0.53,7,3,4,0,1,100
1.5,4.6,6.4,0,6,0,24,3,0.57,6,3,4,0,1,46
0.9,7.7,5.9,1,9,3,23,5,0.11,8,5,3,0,1,50
1.2,5.9,2.3,1,1,2,30,1,0.5,2,3,2,0,0,72
1.6,8.8,2.9,0,5,1,5,5,0.43,7,2,4,0,1,29
1.7,7.3,9.6,1,9,1,8,3,0.79,7,2,1,0,1,28
3.7,6.4,6.6,1,6,0,17,4,0.68,4,3,2,1,0,55
5.6,6.8,6.0,1,6,4,14,2,0.49,8,1,6,0,1,87
5.2,7.8,3.7,0,7,3,21,5,0.19,6,1,5,0,1,87
3.0,5.3,4.3,1,6,1,21,2,0.81,8,0,9,0,2,69
3.9,8.8,6.5,0,10,1,27,3,0.79,6,3,6,1,1,80
0.8,8.4,4.5,0,6,5,25,4,0.29,10,1,9,0,1,70
2.9,4.3,1.2,0,3,4,0,4,0.6,3,5,9,0,0,56
1.9,4.0,8.8,1,9,0,13,5,0.21,10,4,10,0,2,21
1.0,6.8,8.4,1,2,5,16,3,0.7,10,2,5,0,1,59
4.1,4.8,8.9,1,9,1,25,4,0.21,10,4,8,0,2,62
4.1,5.9,3.4,0,3,3,27,2,0.66,3,5,4,0,0,97
1.3,6.3,9.9,0,5,4,15,1,0.13,6,2,5,0,1,39
0.3,8.2,3.2,1,6,2,3,1,0.62,1,3,7,1,0,24
3.6,9.0,8.9,1,1,3,12,5,0.6,5,0,1,0,0,59
5.7,5.3,2.4,1,6,4,6,2,0.24,2,1,4,0,0,78
0.0,6.5,8.5,0,9,2,21,5,0.59,1,1,10,0,0,38
1.2,4.4,2.6,0,9,0,1,2,0.96,5,0,8,0,0,25
4.9,4.8,6.6,1,8,5,15,5,0.12,6,1,7,0,1,80
2.0,8.4,8.3,1,8,5,6,4,0.28,8,1,3,0,1,44
5.8,6.0,7.7,1,7,2,3,2,0.11,3,5,7,0,0,49
4.3,7.8,5.6,0,5,0,4,5,0.6,7,3,9,0,1,41
5.6,5.7,1.2,0,6,1,18,2,0.48,6,0,4,0,1,84
4.0,7.3,8.7,1,2,1,14,3,0.34,1,0,7,0,0,48
5.0,7.3,4.1,0,10,4,3,2,0.27,4,4,9,0,0,65
2.7,5.5,4.4,0,1,1,14,4,0.34,2,4,2,0,0,46
4.7,8.5,1.3,1,7,0,17,4,0.66,7,3,10,0,1,73
0.1,5.2,6.7,1,10,3,19,1,0.55,9,2,5,0,2,44
3.9,6.1,6.4,0,1,5,1,2,0.19,8,2,10,0,1,53
3.6,5.9,4.5,1,10,0,0,5,0.78,10,3,6,0,2,35
3.9,6.9,1.3,1,10,5,9,2,0.14,10,5,1,0,1,74
2.7,6.2,2.1,1,5,2,29,4,0.24,7,0,6,0,1,77
0.1,4.5,2.4,0,4,0,8,5,0.43,4,0,8,0,0,16
5.4,4.5,4.2,0,4,3,30,1,0.86,9,0,4,0,2,100
3.4,6.8,8.5,1,2,4,3,2,0.85,5,2,1,1,0,55
2.2,6.3,6.5,0,10,3,18,4,0.8,5,1,9,1,0,65
1.4,7.5,6.9,0,9,4,9,3,0.72,1,5,3,1,0,49
0.1,6.6,7.8,0,4,1,24,4,0.4,1,1,6,0,0,35
5.8,6.3,2.7,0,2,4,4,4,0.75,5,5,3,1,0,86
2.0,4.7,6.3,0,9,0,15,3,0.56,6,4,6,0,1,37
4.1,5.7,1.8,0,1,5,3,2,0.89,2,3,1,0,0,81
4.3,5.3,1.3,0,7,1,7,1,0.65,3,4,8,0,0,61
1.1,6.9,9.2,1,4,0,3,4,0.36,9,1,7,0,1,2
3.8,4.8,9.4,0,5,3,14,5,0.32,10,0,5,0,2,57
4.1,5.5,1.0,0,4,3,11,4,0.2,3,4,4,0,0,69
0.6,7.8,5.7,1,9,5,23,5,0.17,3,4,9,0,0,61
2.0,5.8,9.2,1,6,0,21,3,0.23,2,3,7,0,0,33
0.4,7.8,2.9,1,1,2,13,3,0.88,1,1,5,1,0,46
1.8,7.6,7.1,1,3,1,22,4,0.96,3,5,5,1,0,58
2.8,8.3,6.5,1,1,3,6,3,0.8,9,0,10,0,1,52
0.3,6.5,1.5,0,6,4,3,2,0.74,3,2,4,1,0,42
2.7,4.7,9.7,1,10,2,0,2,0.81,7,4,4,0,1,30
3.3,7.4,3.5,1,2,5,21,5,0.81,3,0,4,1,0,97
2.0,7.2,9.9,1,3,1,30,4,0.53,3,0,9,0,0,57
4.0,8.8,4.1,0,2,1,3,5,0.61,5,3,3,1,0,46
1.9,8.8,4.7,1,1,0,17,2,0.67,9,1,6,0,1,44
3.5,7.1,9.7,1,4,4,13,3,0.78,10,3,4,0,1,67
2.4,7.9,9.2,0,3,4,3,2,0.59,5,1,1,0,0,41
4.8,7.1,1.8,0,4,4,14,3,0.11,7,0,10,0,1,82
4.1,4.1,8.2,1,9,5,13,4,0.39,7,5,3,0,1,73
3.4,8.5,8.5,1,5,4,23,5,0.67,5,3,8,1,0,82
5.1,8.0,6.5,1,7,0,1,1,0.39,1,4,6,0,0,37
4.6,8.1,3.7,1,1,5,3,1,0.73,10,1,3,0,1,78
0.0,7.2,1.4,1,4,1,5,5,0.65,1,0,7,1,0,23
1.1,7.2,5.9,1,4,0,2,4,0.87,1,1,7,1,0,17
3.1,8.2,2.9,1,5,3,7,5,0.13,4,3,8,0,0,50
2.0,7.0,2.4,1,8,2,13,2,0.77,3,0,5,1,0,58
2.6,4.0,6.2,1,1,5,1,2,0.52,4,1,2,0,0,50
2.6,6.9,2.0,1,9,3,26,2,0.47,9,1,9,0,1,83
3.1,7.8,5.2,0,8,1,19,3,0.45,10,4,10,0,1,57
2.7,5.4,8.6,0,7,0,4,1,0.78,10,0,4,0,2,26
5.7,6.9,1.5,0,3,4,8,1,0.43,1,5,1,0,0,87
2.7,8.8,6.1,1,9,3,7,3,0.86,5,5,3,1,0,55
5.0,8.7,1.8,0,6,3,10,4,0.58,9,3,1,0,1,81
2.7,5.6,3.4,1,10,2,19,2,0.3,8,1,10,0,2,61
3.5,6.1,6.4,1,8,2,5,1,0.85,4,5,4,1,0,51
5.3,4.3,8.9,0,3,2,19,3,0.24,3,1,6,0,0,69
5.7,4.1,1.7,0,2,1,7,1,0.25,3,3,6,0,0,63
1.2,6.4,8.2,1,7,3,26,1,0.28,8,0,5,0,1,55
4.9,8.2,5.5,0,3,5,24,1,0.72,1,0,1,1,0,100
3.8,5.3,5.4,0,1,3,20,4,0.22,1,1,6,0,0,72
3.3,6.6,5.1,1,4,0,17,2,0.82,10,4,9,0,1,58
5.8,5.5,4.8,0,7,2,5,4,0.41,7,0,5,0,1,64
4.8,6.3,6.1,1,5,5,30,1,0.75,9,3,8,0,1,100
3.2,5.1,1.5,1,4,3,2,2,0.6,10,1,2,0,2,55
0.6,8.3,2.3,0,2,1,17,4,0.11,3,3,3,0,0,33
0.6,6.9,2.8,1,5,1,30,2,0.11,2,0,7,0,0,52
1.7,8.7,3.7,1,1,0,9,2,0.41,2,0,4,0,0,27
5.2,8.3,8.4,0,2,1,15,1,0.83,8,4,8,0,1,69
5.4,6.7,6.6,1,3,2,23,5,0.33,7,5,8,0,1,83
2.5,5.8,2.7,0,5,3,26,2,0.93,5,5,5,0,0,90
2.4,6.6,8.6,0,8,1,9,2,0.77,1,4,7,1,0,36
2.6,4.6,1.1,0,9,2,12,5,0.86,7,1,1,0,1,65
0.0,6.1,9.5,0,5,2,1,1,0.58,6,1,5,0,1,6
5.4,4.5,7.7,1,2,0,24,1,0.66,4,4,1,0,0,77
4.0,8.8,4.6,0,5,1,13,5,0.94,3,1,10,1,0,67
6.0,8.5,5.7,1,2,5,5,5,0.45,5,2,4,0,0,83
2.4,5.3,2.2,0,3,3,21,4,0.15,8,0,7,0,2,67
0.1,6.6,6.2,0,7,5,4,3,0.71,6,4,7,1,1,38
5.1,6.6,5.0,0,3,2,29,5,0.91,8,2,2,0,1,100
4.3,7.2,4.0,0,2,0,13,5,0.27,8,1,4,0,1,51
0.9,6.5,3.3,1,5,0,4,1,0.91,4,0,7,1,0,24
0.8,6.4,2.8,1,1,4,24,5,0.98,1,5,6,1,0,80
1.0,6.3,5.6,0,9,2,10,4,0.51,6,3,3,0,1,34
1.9,8.1,9.4,1,10,2,6,5,0.57,2,0,10,0,0,28
2.7,5.1,8.0,1,9,4,0,2,0.16,3,5,4,0,0,32
0.1,8.6,6.2,0,5,4,3,1,0.26,1,4,2,0,0,22
0.6,6.6,1.5,0,7,2,12,3,0.31,4,1,7,0,0,38
2.2,6.2,3.2,0,7,0,27,4,0.47,8,4,10,0,1,61
4.7,7.2,8.9,1,7,5,26,3,0.3,2,5,3,0,0,94
4.8,7.3,2.7,1,1,0,14,3,0.19,9,5,8,0,1,57
3.7,4.4,7.7,0,7,4,20,1,0.84,3,0,5,0,0,84
3.9,7.3,1.5,1,2,0,21,1,0.61,2,3,7,1,0,71
1.7,7.5,9.8,0,5,2,3,5,0.41,3,1,3,0,0,18
1.1,6.4,3.8,0,7,0,21,5,0.79,5,2,2,1,0,48
5.0,7.4,9.0,0,9,2,23,3,0.38,3,5,5,0,0,76
2.2,7.2,2.7,0,2,1,4,5,0.29,9,0,6,0,1,30
5.7,5.2,7.6,0,1,5,10,5,0.41,4,2,4,0,0,83
5.7,4.7,2.8,0,8,4,19,2,0.45,3,0,2,0,0,100
2.5,5.9,4.4,0,9,5,20,1,0.86,6,4,2,0,1,88
2.3,8.4,6.2,0,4,4,14,1,0.24,1,1,8,0,0,55
1.3,4.4,1.7,0,7,0,21,4,0.52,1,4,2,0,0,48
2.3,6.4,1.2,1,3,5,22,2,0.87,3,0,8,1,0,96
4.3,8.3,3.3,0,2,1,18,4,0.79,1,1,4,1,0,76
1.7,5.0,5.2,0,10,4,0,5,0.27,4,0,2,0,0,32
4.3,6.3,5.5,1,10,3,23,2,0.74,8,3,5,0,1,90
3.0,8.2,1.7,1,6,3,3,1,0.53,10,5,5,0,1,53
4.7,5.9,6.8,1,3,1,16,5,0.88,10,2,4,0,2,71
5.2,8.1,3.3,1,4,2,16,3,0.2,9,3,7,0,1,75
3.3,8.6,3.5,0,1,3,11,4,0.71,1,2,1,1,0,68
2.9,5.7,9.8,1,5,4,23,3,0.81,10,5,4,0,2,78
1.2,5.3,2.0,1,10,4,2,4,0.4,2,3,5,0,0,40
1.7,8.5,7.4,0,7,3,20,3,0.97,5,3,6,1,0,66
5.1,4.9,1.6,0,6,5,3,2,0.52,6,2,7,0,1,82
2.4,8.6,7.9,0,6,5,0,4,0.4,4,0,6,0,0,41
4.5,6.9,3.3,1,10,2,1,2,0.28,3,5,9,0,0,48
2.0,6.3,9.2,0,1,0,2,2,0.96,2,2,6,1,0,19
4.9,8.7,7.5,0,1,5,17,2,0.67,7,4,8,0,1,93
5.4,5.1,1.6,0,6,1,30,5,0.48,3,3,3,0,0,100
4.5,4.4,5.7,1,3,5,11,5,0.62,5,4,6,0,0,83
4.9,8.2,6.4,0,5,1,15,3,0.94,8,0,3,0,1,73
5.9,6.6,6.9,0,1,1,15,2,0.88,3,1,5,1,0,79
5.5,8.2,8.2,0,6,3,26,2,0.17,7,2,9,0,1,88
